id,transcript,emotion
007849,thì tôi cũng gọi cô là đồ biến thái được vậy thôi,angry
004857,nhớ mang theo lều trại nha,neutral
003360,nếu mà anh rớt điểm cao thì ba mẹ cũng đỡ buồn hơn,neutral
003223,con người ông tính toán gì ai mà biết được,angry
005926,tôi nhớ rằng đã có lần tôi kể với cô về nó rồi đó,neutral
002484,em sẽ khỏi thôi,sad
004745,không có,happy
000653,à là cô ấy có chảnh không đó,happy
006239,dễ bị kích động và hoang tưởng nên hay tưởng tượng ra những chuyện không có thật,neutral
002721,tôi là người,neutral
004378,chứ đi ra ngoài nắng nóng lắm,neutral
005697,tôi đi nấu cơm đây,neutral
000242,cách sài gòn bao xa rồi,neutral
006532,tính khí thất thường,neutral
000344,cô xin chai nước hoa không để làm gì,surprise
006384,Trúc ngồi viết lại cuộc đời của Trúc,neutral
000495,làm gì mà dữ vậy,neutral
006749,tại sao,neutral
008005,mà nhớ đừng có bỏ thuốc độc vào ly nước của tôi đó nha,neutral
001608,chứ học ở nhà dễ phân tâm không tập trung được đâu mẹ à,neutral
000329,cô có thấy là cô quá đáng không,angry
005150,im đi,angry
007682,sao kỳ vậy,neutral
002224,những buổi học về không có nón,neutral
007616,dạ thôi,neutral
004969,không được,neutral
007613,"cái thứ cô đưa cho anh Đình Phong, được gọi là kịch bản phim hả",angry
002409,tôi bán cho người ta,neutral
003047,khiến anh tin rằng anh cũng thông minh,neutral
007228,rồi cổ cứu con thì ba tin liền,angry
008074,"ráng tập nha , bóp chỗ này lại , rồi đi một hai ba",happy
006512,thiệt không,neutral
007717,mà cô biết bệnh viện nào mà cô vô méc hả,neutral
001562,hoa héo thì phải bỏ sọt rác chứ,neutral
007611,không phải cô ký hợp đồng rồi mới lấy tôi sao,angry
001995,bộ anh hay đánh nhau lắm hả,neutral
005829,gà kho đi,neutral
007528,sao cô nhiều chuyện vậy,angry
006083,mà sao cô ghi á họ tên của tôi là Nguyễn Bảo Nam tên tôi là Phạm Bảo Nam mà,neutral
001534,bây giờ tụi ta phải làm gì,neutral
003562,tại sao người ta tặng cơ hoa,angry
004119,hấp dẫn hấp dẫn nha á,happy
006400,em làm cái gì vậy,angry
005386,anh biết bài con heo xinh đúng không,neutral
000505,thì tại cô đâu có ở trong hoàn cảnh của tôi đâu mà cô hiểu,neutral
002612,ê nãy giờ tôi nói chuyện đàng hoàng tử tế nghe chưa,angry
000452,giải nhất chắc là hay ha,happy
007558,"nhưng mà bây giờ , cô ấy đã đi thật rồi , đã đi thật xa rồi",sad
006702,trời,happy
001657,ây khoan,neutral
000700,là bốn chữ mà ông hiều viết trong bức thư đó,neutral
001151,tụi mày chơi trò ném đá giấu tay,neutral
004788,sao mà không tin được cô đúng là đồ điên đồ thần kinh,angry
008050,cười cái coi,happy
007223,tại sao thầy làm như vậy,angry
003429,nghĩ sao mình mặc mấy quần thấy ghê vậy trời,neutral
003901,thì đâu có biết là nó về lúc nào đâu lỡ đụng mặt nó thì sao,neutral
006545,"luôn được khán giả và giới truyền thông ủng hộ, thì đó là điều tốt nhất",neutral
004691,sang phòng xếp giùm tôi cái mền nữa,neutral
004137,nam vẫn chưa tin vào thực tại,sad
005538,ủa,surprise
000014,cô đừng quên là cô đang nợ tiền tôi đó,angry
005599,tới lúc ông Hiều bị đuổi,neutral
000570,em muốn đọc kịch bản anh viết,neutral
003657,sắp tới giờ cơm rồi mà đi đâu vậy trời,neutral
002315,cô chạy xe cẩn thận,angry
005074,rồi chuyện gì đã xảy ra,neutral
008324,con ngủ ở nhà cả đêm,neutral
000576,tôi là thằng có tính trẻ con nhất thế giới này,angry
004428,không ngon bằng cô nấu,neutral
007773,lên đây đập bể á,neutral
002882,một tay chơi chính hiệu đó,neutral
006555,chung cư cũng được,neutral
008065,còn câu thứ ba,neutral
008129,như vậy mình là con nuôi,sad
004734,"đó , nội và mẹ nghe chưa",happy
004862,mấy người nghĩ sao vậy,surprise
001557,và tin đó là thật,neutral
008092,"trời ơi, cô nhanh lên đi , anh Đình Phong sắp tới rồi đó",angry
007161,còn lý do thứ hai á là chụp hình để giúp em làm quen với ống kính,neutral
004024,nè,angry
004555,ây có chuyện gì vậy phải giải thích rõ ràng chứ tôi đâu có hiểu chuyện gì đâu,angry
007777,tôi đâu biết chạy xe đạp đâu sao mà chở nước được,neutral
004539,sắp tè ra quần tới nơi rồi nè,sad
006238,thằng khốn,angry
006543,"chúng ta cùng nhau tìm một nơi nào đó , dựng liều cắm trại vui lắm",neutral
001363,nhưng mà ngày nào họ cũng đuổi mình như thế này luôn hả,neutral
002913,ờm,neutral
003266,trúc nghĩ như vậy hay sao,surprise
006326,để giải quyết một chuyện quan trọng,neutral
005591,mà tôi nợ Trúc quá nhiều rồi,neutral
000234,cô có muốn nói gì thêm không,neutral
002483,rồi bây giờ làm gì,neutral
002105,hay bị đánh sợ quá mất sạch trí nhớ rồi,angry
005795,là tôi hết đường luôn á,neutral
000192,tôi không làm vậy đâu,angry
000802,sao giờ nói là không thích,angry
002695,không hay chứ gì,angry
004373,cùn,neutral
002482,thế thầy trả lời ba em sao,neutral
003194,tôi sẽ đi mua một con gà khoảng bảy mươi ngàn,neutral
004953,không đọc thì mới hỏi chứ,angry
005957,nói luôn đi,angry
001442,em về đi,angry
003772,"minh minh , minh minh",neutral
005174,cờ,neutral
005683,có là gì so với những gì chúng ta giúp tôi,neutral
003406,"sau cái gì , cô thừa biết là tôi ghét nhất nhà cửa bừa bãi lộn xộn mà",angry
007874,là máu thịt của cô ấy đó,angry
002427,"và hy vọng rằng các bạn sẽ yêu thích vai diễn của tôi cũng như là bộ phim , xin cảm ơn",neutral
003347,ngủ chung với tôi,surprise
006556,còn vụ thằng nghĩa nữa,neutral
004092,hôm đó em đã xỉn,neutral
007704,trời ơi,neutral
002842,đưa đây,neutral
007207,tui mà bắt được cô cô chết với tui á,angry
004050,tôi xin lỗi vì đã chửi trúc,sad
000774,tôi cứu cô mà cô chửi tôi không gọi là vô ơn thì gọi là cái gì,angry
002955,mà cả anh và em,neutral
004859,nó phải trả giá về chuyện này,angry
007345,ra đi,angry
000303,chào ba,neutral
007582,ừ,neutral
006740,cô biết bà nội dữ dằn thế nào mà,neutral
005118,"tôi cứ suy nghĩ mãi , tại sao cô đối xử với tôi như vậy",angry
002086,con gọi cho cô ấy rồi,neutral
004866,"cô nói thử xem , tôi đã làm cái gì chứ",angry
001422,ê này,angry
006212,"bây giờ cô đọc thử cho tôi nghe một trang đi , để tôi xem thử cô đọc có hay không",neutral
006873,em lấy đi muốn lấy gì thì lấy đi,angry
002206,ý em nói vậy là,happy
000065,"bộ tôi điên hay sao , mà đi mua hoa tặng cô hả",angry
007673,có chuyện gì với cô vậy,neutral
007758,em đã khỏe hẳn chưa,neutral
004811,cô không chụp thì thôi chứ tại sao chửi tôi giờ đánh,angry
005417,ba tôi đọc cho một tràng như vậy,neutral
002005,là hết bạn,neutral
007501,dạ,neutral
004171,vậy chi mỗi ngày là có mười ngàn à,surprise
006235,từ từ tôi sẽ chỉ thêm cho cô sau ha,neutral
002058,đi cà phê,neutral
004935,tui biết cô cô là ai,angry
008166,biết cứu xuống đất nhặt từng đồng xu mà không cảm thấy xấu hổ,neutral
006010,không được,neutral
000252,trời ơi mệt thiệt,angry
006225,mà hôm qua á có phải Trúc nói là tôi đi taxi về không,neutral
002317,em không tin thì mặc xác em,angry
004876,anh cứ giữ lấy hết,neutral
007308,thì tôi nghĩ đằng nào cũng xài hai mươi lăm ngàn,neutral
001835,lúc nãy cô ấy tới kêu cô nhận xe về,neutral
004532,vậy thì tiếc quá,sad
008241,a lô,neutral
000540,cởi ra ngay,angry
004556,tại sao ba mẹ đối xử tàn nhẫn với con như vậy,angry
002830,ừ,neutral
006776,chưa nói đã bị chửi là vô duyên rồi kìa,neutral
001765,bây giờ phải làm sao,angry
006141,phải tát mấy cái thì mới hả giận chứ,happy
001243,ủa,surprise
000470,cầm đi rồi tôi nói tại sao,angry
006908,"trời ơi có gì khó hiểu đâu có người sợ ma, sợ bóng tối, sợ rắn rồi sợ chuột",neutral
001688,thôi từ từ tính đi,neutral
000028,tao mà be con một chút,neutral
006394,chẳng lẽ đầu óc thối tha của anh,angry
002890,thôi tôi đi nha,neutral
002673,"anh xin lỗi , anh để quên điện thoại ở nhà",sad
007664,món ngon hả,neutral
006247,"con nhỏ đó nó bị tửng, nhớ rồi",angry
002451,rồi tôi quyết định không đi mua thuốc nữa mà dùng hai lăm ngàn để đi uống bia,neutral
003164,rồi trúc ráng đạp thêm cho một cú chết luôn đúng không,angry
003249,tổ chức thực hoành tráng,neutral
005661,lỡ cô lấy tiền xong trốn luôn thì sao,angry
003155,được em đồng ý,neutral
002738,trời người lịch sự sành điệu là phải biết ăn mặc hợp thời trang,neutral
005262,thì đó,neutral
007420,vậy thôi,neutral
007748,à,neutral
001663,có kết quả phải hơn một tháng nữa,neutral
005729,ai biết,sad
004613,đó là chuyện mắc cười nhất mà tôi từng nghe đó,neutral
000229,sao không vô nhà mà dừng ở đây,surprise
001543,cô mắc cười quá,neutral
002372,"mà, đúng không",happy
000437,Tôi không có ăn gian nha,happy
003592,bây giờ cuộc sống của một dân chơi đâu còn phù hợp với tôi nữa,neutral
001247,ủa sao thích hết như vậy được,surprise
008176,chưa kể tiền nhà đã hết hơn bảy trăm ngàn rồi,neutral
006124,cô tưởng lầm tôi với người khác,angry
005985,cũng được,neutral
008245,chứ phải mặc bộ này thêm một phút nào nữa chắc tôi chết luôn á,angry
006779,và em cũng yêu anh đúng không,neutral
003692,tưởng gì,neutral
007694,ai trông quen quá,neutral
006566,nếu như anh ấy để cô ta ra đi,neutral
001030,mẹ,neutral
006051,mỗi sáng ngủ dậy,neutral
002404,hết rồi,happy
005309,được chưa,neutral
001397,"nè , nói tóm lại á , thôi bỏ đi , vớ vẩn",angry
003025,và tôi hy vọng rằng khi phim trình chiếu,neutral
002935,chắc sẽ vô vị và tẻ nhạt lắm ha,neutral
006660,thì mới ăn ngon được,neutral
000591,thôi không cãi nhau nữa,neutral
004193,vẫn chờ cô sao,neutral
006894,tôi ngủ chung với anh Hiều,neutral
006680,có lừa anh,angry
007418,cái gì,angry
001283,thì đúng là như vậy,neutral
001872,và lắm mồm,neutral
003615,cho dù họ tha thứ tôi thì tôi cũng không tha thứ cho họ đâu,angry
006703,"không mà , tôi bình thường",neutral
001060,cái gì,angry
000550,vậy sao thiệt không,surprise
001527,khốn nạn,angry
001450,ông cười khà khà,neutral
005131,ý tôi là,neutral
002537,em tháo nhẫn cưới ra rồi sao,sad
001071,à,surprise
006961,trời ơi ông ấy bỏ đi hết giận rồi ông lại quay về thôi,neutral
001098,cô làm cái gì vậy,angry
000415,sao vậy sao lại không đi,angry
002158,con về,neutral
008257,ơ,surprise
007203,ngủ nhiều mau hết bệnh tui tin mà,neutral
005583,cô không tin đúng không tôi dắt cô xuống nhà tôi tôi ở lầu 6,angry
001604,em gọi đúng lúc anh đang theo dõi làm anh xuýt nữa bị lộ luôn á,neutral
006182,hóa ra là cô thích nghiên cứu mấy thứ này hả,neutral
003190,cái gì ủa,neutral
002547,anh yêu Trúc,neutral
004448,cả cô,neutral
000761,cô đúng là cái đồ độc,angry
007252,ê ê,neutral
004661,"nếu không muốn bị đuổi xuống xe , im miệng ngay đi",angry
004345,ảnh nói sao,neutral
000593,à là cô hả nhớ rồi,happy
000783,còn sao nữa,neutral
004314,chán tôi nóng quá,sad
001306,ớ,neutral
002565,đi du lịch,surprise
005941,không đời nào tôi muốn bước chân vào căn nhà đó nữa,angry
002758,mệt cô quá à,angry
001493,ăn lạc,neutral
003318,cô cứu tôi,neutral
005472,tôi đi lòng vòng rồi tấp đại vô một quán bia nào đó ở ven đường,neutral
001674,hãy nói cho anh vì sao em bỗng ra đi,happy
006974,một lũ hèn,angry
001522,mà,neutral
000615,có sách dạy nấu ăn nè,happy
006621,mười ba với ba ngàn nữa,neutral
003613,và giải thích cho ba mẹ hiểu,neutral
001661,tui quậy tưng khách sạn này lên cho chị coi,angry
004794,họ chỉ muốn nhìn thấy cuộc sống hôn nhân của tôi vì cô đang hạnh phúc thôi,angry
001851,chứ nếu không thì mình bị nhốt ngoài cửa rồi,neutral
007322,không lẽ có thể là ngô đồng,neutral
007691,mà mỗi cái đèn cày á,neutral
001802,tôi ra ngoài một lát à,neutral
008016,trúc tính đuổi tôi đi liền sao,neutral
007012,bởi vì mọi chuyện xảy ra quá đột ngột và quá nhanh,neutral
007851,sự thật là gì,neutral
003180,"lau như cô , biết bao giờ mới xong",neutral
001846,sao lại cởi giày,neutral
004460,em làm cái gì vậy,angry
004206,con cảm thấy khó chịu lắm,neutral
006438,nếu bị bể có phải đền không anh,neutral
001849,vớ vẩn,angry
007989,nhưng mà nỡ lòng nào cô đối xử với tôi tàn nhẫn như vậy,neutral
005512,tôi đã chán ghét tất cả những sờ can đan,neutral
006644,"không cần, cô vừa mới xem xong phim những điều bí mật , cô thấy sao",neutral
003369,giống y như con nít kể chuyện vậy á,neutral
001731,vậy thôi cô cứ đi méc đi,neutral
007504,bỏ tay ra,angry
008254,mà sao ngồi đờ đẩn ra vậy,neutral
001454,chứ còn sao,neutral
003435,hay là vậy đi,neutral
004211,em yêu anh ấy đúng không,angry
001438,phải kiếm tiền trốn khỏi căn nhà này thôi,neutral
006987,bà Hoa và bà Sáu là hai người khác nhau như vậy mình là con nuôi,neutral
006652,như vậy là huề rồi,neutral
000257,cái gì,angry
008107,mưa rộng dài xóa những nỗi lo riêng,neutral
