id,transcript
424,cái này là một cái kẹp tóc gì nó rất là nhỏ nó giống như là
4240,và theo như các anh hướng_dẫn nói thì khi mà lấp đất vào ý thì cũng phải nhẹ_nhàng chứ nếu_không là sẽ làm tổn_thương cây
4241,nhẹ_nhàng nhẹ_nhàng lấp đất lại không được chuyên_nghiệp lắm
4243,át dít_x tham ợp day i bi_li_vờ íp_ph i_iu guếch cắp át sáu a mét en then i_iu go ao_t_xai i_ét_x i_iu háp vi_ta_min đê bắt
4244,ôi may quá chuyến của mình va_li của mình ra rồi dê ớ
4246,it i_ét_x ô ai_pát íp_ph i_iu âu_pừn do ai_pát phô_tô áp_p_li_cây_sừn de ét_x a vi_đi_ô in_xai
4247,đấy nếu các bạn thích nghe ra_đi_ô thì thỉnh_thoảng nhớ lên kênh xao_đi_xi_lút giang ơi ra_đi_ô để nghe những cái số
4248,ra_đi_ô mới của mình mình sẽ cố_gắng làm nhiều hơn nhé mình xin cám_ơn các bạn đã dành thời_gian xem vi_đi_ô của mình và tạm_biệt các bạn
4249,ôi trời_ơi biển lặng như tồ
425,tóc mái vậy đó một cái lọ xịt toàn là tiếng hàn quốc
4250,ở nhà đâu không dậy luôn á lười lắm ờ sẽ cực_kỳ lười
4251,át dít_x tham ợp day i bi_li_vờ íp_ph i_iu guếch cắp át sáu giờ am en then i_iu go ao_t_xai i_ét_x i_iu háp vi_ta_min đê bắt
4252,ôi may quá chuyến của mình va_li của mình ra rồi i_ê ớ
4254,dát ét_x ao_ờ ai_pát íp_ph i_iu âu_pừn the ai_pát phô_tô áp_p_li_cây_sừn de i_ét_x a vi_đi_ô in_xai
4255,đấy nếu các bạn thích nghe ra_đi_ô thì thỉnh_thoảng nhớ lên kênh xao_đi_xi_lút giang ơi vi_đi_ô để nghe những cái số
4256,lúc này vi_đi_ô mới của mình mình sẽ cố_gắng làm nhiều hơn nhé mình xin cám_ơn các bạn đã dành thời_gian xem vi_đi_ô của mình và tạm_biệt các bạn
4257,ôi trời_ơi biển lặng như tồ
4258,ở nhà đâu không dậy luôn á lười lắm ờ sẽ cực_kỳ lười
426,mình không đọc được
4261,bây_giờ thì anh có muốn thử em đeo trước đi oẳn tù tì
4264,ô_kê bây_giờ mới bắt_đầu vào câu này chết rồi quên tự_nhiên quên cái câu vừa_rồi mình nói là cái gì
4265,hai_mươi chín tuổi hai_mươi chín tuổi
4267,liệu khó quá cái khó_ở cái thử_thách này là không được nghe cho_nên anh không được ghé tai vào miệng em
4268,liệu anh có bớt hay quên hơn không bớt
427,chắc là để xịt dưỡng tóc giả có_thể là như vậy
4270,hả ngoài khoai ngoài ngoài
4271,còn còn gì không gì không em đưa anh đi ra khỏi thành_phố còn gì
4273,cái này bên phải à cái này bên trái bên này xin lỗi
4274,em không chọn em không giỏi em không chọn em không giỏi
4275,giỏi giỏi cái gì giỏi em không em không vui
4276,em không giỏi
428,suôn thì á mặc trong những cái dịp mà thoải mái
4280,là người_ta gọi_là thử_thách gì à guýt_pơ cha_lừn guýt_pơ ừ
4281,ô_kê chưa nào ô_kê tập_trung tập_trung nếu anh còn dùng kem dưỡng da của em
4286,bây_giờ thì anh có muốn thử trước em đeo trước đi oẳn tù tì
4289,ô_kê bây_giờ mới bắt_đầu vào câu này chết rồi quên tự_nhiên quên cái câu vừa_rồi mình nói là cái gì
429,ca_xu_ờ bình_thường hơn
4290,hai_mươi chín tuổi hai_mươi chín tuổi
4292,liệu à khó quá cái thử_thách này là không được nghe cho_nên anh không được ghé tai vào miệng em
4293,liệu anh có bớt hay quên hơn không bớt
4295,hả ngoài khoai ngoài ngoài
4296,còn còn gì không gì không em đưa anh đi ra khỏi thành_phố còn gì
4297,hình_như anh đeo sai rồi ối giồi ôi anh đeo lộn bên rồi
4299,em không chọn em không giỏi em không chọn em không giỏi
43,để tập_thể_dục và nó đã để ở trong này từ rất lâu rồi chưa tập
430,đó đơn_giản như_vậy thôi
4300,giỏi giỏi cái gì giỏi em không vui
4301,em không giỏi
4305,là người_ta gọi_là thử_thách guýt_xồ cha_lừn
4306,ô_kê chưa nào ô_kê tập_trung tập_trung nếu anh còn dùng kem dưỡng da của em
4309,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
431,khi mà mình có hai cái đầm này thì mình mặc đi mặc lại theo năm_tháng vẫn bền đẹp không cần nhét mấy chục cái đầm vào tủ quần_áo để có cái mặc
4310,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4311,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4312,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4314,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
4315,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4316,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4317,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4319,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
432,nha hy_vọng là các bạn thích vi_đi_ô vừa_rồi và các bạn đã có thêm một_số mẹo chọn đồ để tủ đồ lung
4320,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4321,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4322,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4324,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
4325,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4326,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4327,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4329,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
433,bây_giờ mình sẽ cho cái này ra trước
4330,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4331,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4332,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4334,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
4335,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4336,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4337,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4339,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
434,lý_do tại_sao chúng_mình cho gạo vào sau đấy thì chúng_mình đong nước vào trước khi mà chúng_mình đụng đến gà là bởi_vì cái nước này chúng_mình phải đong cho nó đúng cái lượng
4340,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4341,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4342,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
4344,đây là một cái cửa rất xấu mình sẽ thay cái cửa này đây
4345,bước vào đây chúng_mình có khu_vực bếp và nhà ăn
4346,ở cái chỗ này bước vào đây nó sẽ là phòng giặt
4347,phơi này xong rồi để giặt á thì_là sẽ đi vào đây
435,nó bóng bóng ấy và khi mà các bạn đánh
4354,nghe thì có_vẻ là ai đó cũng được á nhưng_mà rõ_ràng là nếu_như chúng_ta cứ ngồi để cho cái nỗi đau đó cái uẩn_khúc đó cái sự thắc_mắc đó nó cái ám_ảnh mình hoài
436,cái phấn phủ này lên thì nó sẽ làm
437,ổn_định lại nó sẽ lì lại cái lớp
4373,bởi_vì ai cũng xứng_đáng được lắng_nghe hết sẽ luôn_luôn có hy_vọng và mình mong rằng các bạn có_thể cảm_thấy cái điều đó mình mong rằng các bạn sẽ cảm_thấy được
4374,một phần_nào đó qua cái vi_đi_ô này
4376,có_thể sẽ không_bao_giờ được nói ra ở trong cái vi_đi_ô này thì_có một điểm thú vị
4378,đen có_thể trắng hơn nhưng em không biết khắc_phục khuyết_điểm này như_thế nào
438,kem nền của mình và
4384,thật_ra với mình thì dĩ_nhiên là bây_giờ chúng_ta nói là ờ bạn phải x_kíp cái đó đi bạn sẽ phải bỏ_qua cái chuyện đó đi
4387,là mình không có một_mình mình có những người đàn_ông đồng_hành với mình ở trong cái vi_đi_ô này để đọc câu_chuyện của các bạn và để
439,nó sẽ giữ cho cái lớp kem nền nó trụ lại ở trên mặc lâu hơn nó không bị trôi đi
4391,có rất là nhiều điều hay ô_kê hoà ô_kê
4392,có rất là nhiều điều hay ô_kê hoà ô_kê
4393,có rất là nhiều điều hay ô_kê hoà ô_kê
4394,có rất là nhiều điều hay ô_kê hoà ô_kê
4395,thế_nhưng mà mình tạm_thời che_giấu đi được_cái vấn_đề của mình thôi
4396,khác mà nó xảy_ra bạn sẽ có_thể kiểm_soát và phân_tích được nó vậy_thì đây là lúc mà chúng_mình sẵn_sàng để đến với bước thứ ba
4397,đúng là tụi mình chưa đủ tiền để mua xe_hơi thế_nhưng mà đấy không phải là lý_do duy nhất
4398,ừ đây mình cảm_ơn các bạn đã dành thời_gian xem vi_đi_ô của mình và tạm_biệt các bạn
4399,đúng là tụi mình chưa đủ tiền để mua xe_hơi thế_nhưng mà đấy không phải là lý_do duy nhất
4400,ừ đây mình cảm_ơn các bạn đã dành thời_gian xem vi_đi_ô của mình và tạm_biệt các bạn
4401,theo như tính_toán của mình thì đêm đầu_tiên bọn mèo nó sẽ cần một cái chỗ nào đấy nó kín kín để nó trốn tại vì cái nhà này nó quá lạ thì cho_nên là mình nghĩ là sẽ trong nó trốn vào trong cái chỗ này
4402,đây là tủ quần_áo mình chế ra cái này mình treo nó lên đây kẹp nó vào đây
4403,mà là một tuần có một cái nhà bà kia bá kêu á hả bà chửi quá_trời tại vì
4404,nói_chung là nhìn nó cũng không được quá thẩm_mỹ cho lắm
4405,anh ơi anh_em có cái cảm_giác như_là giống cái thời mà bọn mình mới chuyển vào nhà ấy xong cái nhà nó còn trống_huếch_trống_hoác ấy cái nhà nói_chuyện vang ơi_là vang
4406,ở trên chiếc ghế mỗi lần đèn mở lên các bạn mới thấy nó chứ đèn tắt đi các bạn đâu có thấy nó ở trên ghế nữa đúng không đây là cái viu của chúng mình
4407,ư như_là bình_thường ngủ thì tụi mình vẫn kéo cái rèm lại chứ không có mở cái rèm ra
4408,hôm_nay đang chuẩn_bị xong rồi anh bạn_thân quay được những cái đoạn quay khá là khủng khiếp
4409,hết_sức là gian_khổ cùng_với mình ngày hôm_nay mình đang cần phải chuẩn_bị à để sáng ngày_mai họ sẽ đến nhà mình họ khoan cái
4410,chồng ơi chồng thử mở_cửa ra xem nó có bị cấn cửa_không thử đi
4411,cái bộ chăn_gối này thì vừa_nãy mình đã bưng đồ và cọ quẹt vào rất là nhiều thứ thế cho_nên là mình đã bưng một bộ ga giường mới để mình thay rồi
4412,việc thứ_bảy mà bạn có_thể làm là mát_xa cho mèo
4413,các bạn cũng sẽ đỡ áp_lực đúng không ví_dụ từ lúc mà mình tốt_nghiệp ra trường đến giờ mục_tiêu của mình luôn_luôn là có một khoản tiết_kiệm khẩn_cấp ở bên mình
4414,áp của xóp_pi hy_vọng là các bạn sẽ cùng tham_gia chương_trình ở nhà không khó có xóp_pi từ ngày hôm_nay cho_đến ngày hai_mươi tư tháng tư với giá bình ổn
4415,sự kiên_nhẫn là rất quan_trọng mình kiếm tiền và mình xây_đắp dần_dần qua thời_gian rồi mình sẽ có một_số tiền lớn cho mình
4416,à cởi_mở một_chút để nghe mình giải_thích nếu nó phù_hợp với các bạn thì các bạn có_thể tham_khảo để làm theo còn nếu_không thì_thôi không sao cả thời ngày_xưa chưa có nhiều lựa_chọn như bây giờ
4417,đúng là mua nhà là một cam_kết nặng và lâu_dài và đúng là nó không dành cho tất_cả mọi người
4418,thế_nhưng mà cá_nhân mình ý vẫn quyết_định đi theo_đuổi nó tại vì hai lý do
4419,cái cảm_giác an_toàn á tức_là nếu_mà có biến_cố xảy_ra và mọi thứ sụp đổ
442,những cái vây bánh á mà khô khô mà cảm_giác giống như_là người_ta nặn sẵn xong người_ta để vào tủ tủ_đá xong rồi đến lúc_nào nướng thì người_ta lôi ra người_ta đã bẹt a người ta
4420,và gia_đình không còn một xu dính túi đi thì lúc đó vợ_chồng con_cái không phải ra đường sống
4421,đi đến đâu mình cũng sẽ kiếm được tiền như_thế_này thế_nhưng mà cuộc_sống đâu có biết được như nào đâu các bạn
4422,như các bạn cũng thấy đó thì ở cái thời_điểm này ý không_những đất_nước mình mà_cả thế_giới đều trải qua một cái giai_đoạn hết_sức là khó khăn
4423,không_bao_giờ tiêu hết số tiền mà mình làm ra đúng là theo_đuổi mục_tiêu mua nhà á sẽ
